"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 12:33:37 GMT 2024","Thu Oct 10 12:33:38 GMT 2024","297","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyPassword","Cenario 05: Não deve realizar login com senha vazia",""
"passed","Thu Oct 10 12:33:37 GMT 2024","Thu Oct 10 12:33:37 GMT 2024","358","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyEmail","Cenario 03: Não deve realizar login com email vazio",""
"passed","Thu Oct 10 12:33:43 GMT 2024","Thu Oct 10 12:33:43 GMT 2024","316","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editNonExistentUser","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente",""
"passed","Thu Oct 10 12:33:38 GMT 2024","Thu Oct 10 12:33:39 GMT 2024","309","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithNullEmail","Cenario 08: Não deve realizar login com email nulo",""
"passed","Thu Oct 10 12:33:43 GMT 2024","Thu Oct 10 12:33:43 GMT 2024","328","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithNullFields","Cenario 04: Deve falhar ao realizar edição com campos nulos",""
"passed","Thu Oct 10 12:33:37 GMT 2024","Thu Oct 10 12:33:37 GMT 2024","360","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithInvalidPassword","Cenario 04: Não deve realizar login com senha inválida",""
"passed","Thu Oct 10 12:33:41 GMT 2024","Thu Oct 10 12:33:41 GMT 2024","286","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyName","Cenario 03: Deve falhar ao realizar cadastro com nome em branco",""
"passed","Thu Oct 10 12:33:42 GMT 2024","Thu Oct 10 12:33:42 GMT 2024","327","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserSuccessful","Cenario 01: Deve realizar edição com sucesso",""
"passed","Thu Oct 10 12:33:36 GMT 2024","Thu Oct 10 12:33:37 GMT 2024","426","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithInvalidEmail","Cenario 02: Não deve realizar login com email invalido",""
"passed","Thu Oct 10 12:33:44 GMT 2024","Thu Oct 10 12:33:44 GMT 2024","93","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","getAUserInTheList","Cenario 01: Deve obter um usuario na lista",""
"passed","Thu Oct 10 12:33:39 GMT 2024","Thu Oct 10 12:33:40 GMT 2024","1045","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","validateLoginSuccessContract","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso",""
"passed","Thu Oct 10 12:33:44 GMT 2024","Thu Oct 10 12:33:44 GMT 2024","126","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","validateGetUserContract","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista",""
"passed","Thu Oct 10 12:33:38 GMT 2024","Thu Oct 10 12:33:38 GMT 2024","329","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyCredentials","Cenario 06: Não deve realizar login com email e senha vazios",""
"passed","Thu Oct 10 12:33:38 GMT 2024","Thu Oct 10 12:33:38 GMT 2024","322","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithSpacesInCredentials","Cenario 07: Não deve realizar login com email e senha com espaços em branco",""
"passed","Thu Oct 10 12:33:42 GMT 2024","Thu Oct 10 12:33:42 GMT 2024","348","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","validateRegistrationSuccessContract","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso",""
"passed","Thu Oct 10 12:33:42 GMT 2024","Thu Oct 10 12:33:43 GMT 2024","287","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithInvalidData","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco",""
"passed","Thu Oct 10 12:33:41 GMT 2024","Thu Oct 10 12:33:41 GMT 2024","298","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyEmail","Cenario 04: Deve falhar ao realizar cadastro com email em branco",""
"passed","Thu Oct 10 12:33:40 GMT 2024","Thu Oct 10 12:33:40 GMT 2024","404","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationSuccessful","Cenario 01: Deve realizar cadastro com sucesso",""
"passed","Thu Oct 10 12:33:39 GMT 2024","Thu Oct 10 12:33:39 GMT 2024","313","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithNullPassword","Cenario 09: Não deve realizar login com senha nula",""
"passed","Thu Oct 10 12:33:43 GMT 2024","Thu Oct 10 12:33:44 GMT 2024","309","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","validateEditUserContract","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso",""
"passed","Thu Oct 10 12:33:41 GMT 2024","Thu Oct 10 12:33:42 GMT 2024","290","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyPassword","Cenario 05: Deve falhar ao realizar cadastro com senha em branco",""
"passed","Thu Oct 10 12:33:40 GMT 2024","Thu Oct 10 12:33:41 GMT 2024","312","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithInvalidEmail","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido",""
"passed","Thu Oct 10 12:33:32 GMT 2024","Thu Oct 10 12:33:36 GMT 2024","3697","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginSuccessful","Cenario 01: Deve realizar login com sucesso",""
