"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 24 02:14:03 GMT 2024","Tue Sep 24 02:14:04 GMT 2024","370","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithNullFields","Cenario 04: Deve falhar ao realizar edição com campos nulos",""
"passed","Tue Sep 24 02:13:57 GMT 2024","Tue Sep 24 02:13:58 GMT 2024","386","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithSpacesInCredentials","Cenario 07: Não deve realizar login com email e senha com espaços em branco",""
"passed","Tue Sep 24 02:14:01 GMT 2024","Tue Sep 24 02:14:01 GMT 2024","387","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyEmail","Cenario 04: Deve falhar ao realizar cadastro com email em branco",""
"failed","Tue Sep 24 02:14:00 GMT 2024","Tue Sep 24 02:14:00 GMT 2024","417","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationSuccessful","Cenario 01: Deve realizar cadastro com sucesso",""
"passed","Tue Sep 24 02:13:58 GMT 2024","Tue Sep 24 02:13:58 GMT 2024","385","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithNullEmail","Cenario 08: Não deve realizar login com email nulo",""
"passed","Tue Sep 24 02:13:56 GMT 2024","Tue Sep 24 02:13:56 GMT 2024","476","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyEmail","Cenario 03: Não deve realizar login com email vazio",""
"passed","Tue Sep 24 02:14:01 GMT 2024","Tue Sep 24 02:14:02 GMT 2024","381","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyPassword","Cenario 05: Deve falhar ao realizar cadastro com senha em branco",""
"passed","Tue Sep 24 02:13:51 GMT 2024","Tue Sep 24 02:13:55 GMT 2024","4003","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginSuccessful","Cenario 01: Deve realizar login com sucesso",""
"passed","Tue Sep 24 02:13:57 GMT 2024","Tue Sep 24 02:13:57 GMT 2024","402","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyCredentials","Cenario 06: Não deve realizar login com email e senha vazios",""
"passed","Tue Sep 24 02:14:04 GMT 2024","Tue Sep 24 02:14:04 GMT 2024","280","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","getAUserInTheList","Cenario 01: Deve obter um usuario na lista",""
"passed","Tue Sep 24 02:14:03 GMT 2024","Tue Sep 24 02:14:03 GMT 2024","348","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editNonExistentUser","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente",""
