"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 24 12:34:49 GMT 2024","Tue Sep 24 12:34:49 GMT 2024","181","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","getAUserInTheList","Cenario 01: Deve obter um usuario na lista",""
"passed","Tue Sep 24 12:34:43 GMT 2024","Tue Sep 24 12:34:43 GMT 2024","337","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithInvalidEmail","Cenario 02: Não deve realizar login com email invalido",""
"passed","Tue Sep 24 12:34:47 GMT 2024","Tue Sep 24 12:34:47 GMT 2024","236","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyName","Cenario 03: Deve falhar ao realizar cadastro com nome em branco",""
"passed","Tue Sep 24 12:34:49 GMT 2024","Tue Sep 24 12:34:49 GMT 2024","340","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","validateGetUserContract","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista",""
"passed","Tue Sep 24 12:34:44 GMT 2024","Tue Sep 24 12:34:44 GMT 2024","259","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithSpacesInCredentials","Cenario 07: Não deve realizar login com email e senha com espaços em branco",""
"passed","Tue Sep 24 12:34:48 GMT 2024","Tue Sep 24 12:34:48 GMT 2024","232","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editNonExistentUser","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente",""
"passed","Tue Sep 24 12:34:39 GMT 2024","Tue Sep 24 12:34:43 GMT 2024","3516","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginSuccessful","Cenario 01: Deve realizar login com sucesso",""
"passed","Tue Sep 24 12:34:43 GMT 2024","Tue Sep 24 12:34:43 GMT 2024","276","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyEmail","Cenario 03: Não deve realizar login com email vazio",""
"passed","Tue Sep 24 12:34:44 GMT 2024","Tue Sep 24 12:34:44 GMT 2024","262","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyPassword","Cenario 05: Não deve realizar login com senha vazia",""
"failed","Tue Sep 24 12:34:47 GMT 2024","Tue Sep 24 12:34:48 GMT 2024","210","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","validateRegistrationSuccessContract","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso",""
"passed","Tue Sep 24 12:34:48 GMT 2024","Tue Sep 24 12:34:48 GMT 2024","265","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserSuccessful","Cenario 01: Deve realizar edição com sucesso",""
"failed","Tue Sep 24 12:34:46 GMT 2024","Tue Sep 24 12:34:46 GMT 2024","282","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationSuccessful","Cenario 01: Deve realizar cadastro com sucesso",""
"passed","Tue Sep 24 12:34:49 GMT 2024","Tue Sep 24 12:34:49 GMT 2024","253","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","validateEditUserContract","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso",""
"passed","Tue Sep 24 12:34:48 GMT 2024","Tue Sep 24 12:34:49 GMT 2024","249","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithNullFields","Cenario 04: Deve falhar ao realizar edição com campos nulos",""
"passed","Tue Sep 24 12:34:45 GMT 2024","Tue Sep 24 12:34:46 GMT 2024","1094","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","validateLoginSuccessContract","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso",""
"passed","Tue Sep 24 12:34:46 GMT 2024","Tue Sep 24 12:34:47 GMT 2024","257","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithInvalidEmail","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido",""
"passed","Tue Sep 24 12:34:45 GMT 2024","Tue Sep 24 12:34:45 GMT 2024","259","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithNullPassword","Cenario 09: Não deve realizar login com senha nula",""
"passed","Tue Sep 24 12:34:43 GMT 2024","Tue Sep 24 12:34:44 GMT 2024","263","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithInvalidPassword","Cenario 04: Não deve realizar login com senha inválida",""
"passed","Tue Sep 24 12:34:48 GMT 2024","Tue Sep 24 12:34:48 GMT 2024","213","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithInvalidData","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco",""
"passed","Tue Sep 24 12:34:47 GMT 2024","Tue Sep 24 12:34:47 GMT 2024","244","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyEmail","Cenario 04: Deve falhar ao realizar cadastro com email em branco",""
"passed","Tue Sep 24 12:34:44 GMT 2024","Tue Sep 24 12:34:45 GMT 2024","258","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithNullEmail","Cenario 08: Não deve realizar login com email nulo",""
"passed","Tue Sep 24 12:34:44 GMT 2024","Tue Sep 24 12:34:44 GMT 2024","290","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyCredentials","Cenario 06: Não deve realizar login com email e senha vazios",""
"passed","Tue Sep 24 12:34:47 GMT 2024","Tue Sep 24 12:34:47 GMT 2024","267","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyPassword","Cenario 05: Deve falhar ao realizar cadastro com senha em branco",""
