"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 20:18:59 GMT 2024","Fri Sep 27 20:18:59 GMT 2024","360","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyPassword","Cenario 05: Não deve realizar login com senha vazia",""
"passed","Fri Sep 27 20:19:02 GMT 2024","Fri Sep 27 20:19:02 GMT 2024","439","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationSuccessful","Cenario 01: Deve realizar cadastro com sucesso",""
"passed","Fri Sep 27 20:18:54 GMT 2024","Fri Sep 27 20:18:58 GMT 2024","3874","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginSuccessful","Cenario 01: Deve realizar login com sucesso",""
"passed","Fri Sep 27 20:19:02 GMT 2024","Fri Sep 27 20:19:03 GMT 2024","297","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithInvalidEmail","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido",""
"passed","Fri Sep 27 20:19:05 GMT 2024","Fri Sep 27 20:19:05 GMT 2024","273","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","validateEditUserContract","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso",""
"passed","Fri Sep 27 20:19:05 GMT 2024","Fri Sep 27 20:19:06 GMT 2024","104","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","validateGetUserContract","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista",""
"passed","Fri Sep 27 20:19:03 GMT 2024","Fri Sep 27 20:19:03 GMT 2024","285","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyName","Cenario 03: Deve falhar ao realizar cadastro com nome em branco",""
"passed","Fri Sep 27 20:18:58 GMT 2024","Fri Sep 27 20:18:59 GMT 2024","335","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyEmail","Cenario 03: Não deve realizar login com email vazio",""
"passed","Fri Sep 27 20:18:58 GMT 2024","Fri Sep 27 20:18:58 GMT 2024","418","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithInvalidEmail","Cenario 02: Não deve realizar login com email invalido",""
"passed","Fri Sep 27 20:19:03 GMT 2024","Fri Sep 27 20:19:03 GMT 2024","297","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","registrationWithEmptyEmail","Cenario 04: Deve falhar ao realizar cadastro com email em branco",""
"passed","Fri Sep 27 20:19:04 GMT 2024","Fri Sep 27 20:19:04 GMT 2024","286","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserSuccessful","Cenario 01: Deve realizar edição com sucesso",""
"passed","Fri Sep 27 20:19:05 GMT 2024","Fri Sep 27 20:19:05 GMT 2024","88","","Feature: Teste de Obtenção de Usuário","","automation.dev.serverest.api.usecases.GetUserTest","getAUserInTheList","Cenario 01: Deve obter um usuario na lista",""
"passed","Fri Sep 27 20:19:04 GMT 2024","Fri Sep 27 20:19:04 GMT 2024","280","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editUserWithInvalidData","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco",""
"passed","Fri Sep 27 20:19:04 GMT 2024","Fri Sep 27 20:19:05 GMT 2024","302","","Feature: Testes de Edição de Usuário","","automation.dev.serverest.api.usecases.EditUserTest","editNonExistentUser","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente",""
"passed","Fri Sep 27 20:18:59 GMT 2024","Fri Sep 27 20:19:00 GMT 2024","337","","Feature: Teste de Login de Usuário","","automation.dev.serverest.api.usecases.LoginUserTest","loginWithEmptyCredentials","Cenario 06: Não deve realizar login com email e senha vazios",""
"passed","Fri Sep 27 20:19:03 GMT 2024","Fri Sep 27 20:19:04 GMT 2024","319","","Feature: Teste de Cadastro de Usuário","","automation.dev.serverest.api.usecases.RegisterTest","validateRegistrationSuccessContract","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso",""
